code,image_file,object_type_raw,object_type,material_raw,material_group,integrity_raw,integrity,part_zone_raw,part_zone,label_is_missing_part_zone,label_is_missing_material,label_is_uncertain_object_type,label_is_uncertain_part_zone
ВО-1л58-2017-0058,ВО-1л58-2017-0058_orig.jpg,Крышка,крышка,Фаянс,faience,Фрагмент,fragment,lid,lid,False,False,False,False
ВО-1л58-2017-0059,ВО-1л58-2017-0059_orig.jpg,Тарелка,тарелка,Фаянс,faience,Фрагмент,fragment,base,base,False,False,False,False
ВО-1л58-2017-0072,ВО-1л58-2017-0072_orig.jpg,Блюдце,блюдце,Фарфор,porcelain,Фрагмент,fragment,rim,rim,False,False,False,False
ВО-1л58-2017-0074,ВО-1л58-2017-0074_orig.jpg,Блюдце,блюдце,Фарфор,porcelain,Фрагмент,fragment,base,base,False,False,False,False
ВО-1л58-2017-0075,ВО-1л58-2017-0075_orig.jpg,Блюдце,блюдце,Фарфор,porcelain,Фрагмент,fragment,unknown,unknown,True,False,False,False
ВО-1л58-2017-0076,ВО-1л58-2017-0076_orig.jpg,Крышка,крышка,Фарфор,porcelain,Фрагмент,fragment,lid,lid,False,False,False,False
ВО-1л58-2017-0077,ВО-1л58-2017-0077_orig.jpg,Крышка,крышка,Фарфор,porcelain,Фрагмент,fragment,lid,lid,False,False,False,False
ВО-1л58-2017-0078,ВО-1л58-2017-0078_orig.jpg,Блюдце,блюдце,Фарфор,porcelain,Фрагмент,fragment,profile,profile,False,False,False,False
ВО-1л58-2017-0088,ВО-1л58-2017-0088_orig.jpg,Тарелка,тарелка,Фарфор,porcelain,Фрагмент,fragment,profile,profile,False,False,False,False
ВО-1л58-2017-0089,ВО-1л58-2017-0089_orig.jpg,Тарелка,тарелка,Фарфор,porcelain,Фрагмент,fragment,rim,rim,False,False,False,False
ВО-1л58-2017-0090,ВО-1л58-2017-0090_orig.jpg,Тарелка,тарелка,Фарфор,porcelain,Фрагмент,fragment,profile,profile,False,False,False,False
ВО-1л58-2017-0091,ВО-1л58-2017-0091_orig.jpg,Тарелка,тарелка,Фарфор,porcelain,Фрагмент,fragment,unknown,unknown,True,False,False,False
ВО-1л58-2017-0092,ВО-1л58-2017-0092_orig.jpg,Тарелка,тарелка,Фарфор,porcelain,Фрагмент,fragment,profile,profile,False,False,False,False
ВО-1л58-2017-0093,ВО-1л58-2017-0093_orig.jpg,Тарелка,тарелка,Фарфор,porcelain,Фрагмент,fragment,unknown,unknown,True,False,False,False
ВО-1л58-2017-0103,ВО-1л58-2017-0103_orig.jpg,Изразец,изразец,Керамика,ceramic,Целый,whole,unknown,unknown,True,False,False,False
ВО-1л58-2017-0104,ВО-1л58-2017-0104_orig.jpg,Изразец,изразец,Керамика,ceramic,Фрагмент,fragment,unknown,unknown,True,False,False,False
ВО-1л58-2017-0105,ВО-1л58-2017-0105_orig.jpg,Изразец,изразец,Керамика,ceramic,Фрагмент,fragment,unknown,unknown,True,False,False,False
ВО-1л58-2017-0124,ВО-1л58-2017-0124_orig.jpg,Миска (?),миска,Керамика,ceramic,Фрагмент,fragment,rim,rim,False,False,True,False
ВО-1л58-2017-0141,ВО-1л58-2017-0141_orig.jpg,Тарелка,тарелка,Фаянс,faience,Фрагмент,fragment,base,base,False,False,False,False
ВО-1л58-2017-0161,ВО-1л58-2017-0161_orig.jpg,Игрушка,игрушка,Пластмасса,other,Целый,whole,unknown,unknown,True,False,False,False
ВО-1л58-2017-0235,ВО-1л58-2017-0235_orig.jpg,Тарелка,тарелка,Фарфор,porcelain,Фрагмент,fragment,unknown,unknown,True,False,False,False
ВО-1л58-2017-0242,ВО-1л58-2017-0242_orig.jpg,Миска,миска,Керамика,ceramic,Фрагмент,fragment,unknown,unknown,True,False,False,False
ВО-1л58-2017-0275,ВО-1л58-2017-0275_orig.jpg,Тарелка,тарелка,Каменная масса,stoneware,Фрагмент,fragment,rim,rim,False,False,False,False
ВО-1л58-2017-0281,ВО-1л58-2017-0281_orig.jpg,Тарелка,тарелка,Фаянс,faience,Фрагмент,fragment,unknown,unknown,True,False,False,False
ВО-1л58-2017-0284,ВО-1л58-2017-0284_orig.jpg,Тарелка,тарелка,Фаянс,faience,Фрагмент,fragment,rim,rim,False,False,False,False
ВО-1л58-2017-0286,ВО-1л58-2017-0286_orig.jpg,Тарелка,тарелка,Фаянс,faience,Фрагмент,fragment,rim,rim,False,False,False,False
ВО-1л58-2017-0294,ВО-1л58-2017-0294_orig.jpg,Блюдце,блюдце,Фарфор,porcelain,Фрагмент,fragment,unknown,unknown,True,False,False,False
ВО-1л58-2017-0297,ВО-1л58-2017-0297_orig.jpg,Тарелка/блюдо,тарелка,Керамика,ceramic,Фрагмент,fragment,base,base,False,False,True,False
ВО-1л58-2017-0305,ВО-1л58-2017-0305_orig.jpg,Изразец,изразец,Керамика,ceramic,Фрагмент,fragment,unknown,unknown,True,False,False,False
ВО-1л58-2017-0306,ВО-1л58-2017-0306_orig.jpg,Изразец,изразец,Керамика,ceramic,Фрагмент,fragment,unknown,unknown,True,False,False,False
ВО-1л58-2017-0307,ВО-1л58-2017-0307_orig.jpg,Изразец,изразец,Керамика,ceramic,Фрагмент,fragment,unknown,unknown,True,False,False,False
ВО-1л58-2017-0322,ВО-1л58-2017-0322_orig.jpg,Миска,миска,Керамика,ceramic,Фрагмент,fragment,unknown,unknown,True,False,False,False
ВО-1л58-2017-0376,ВО-1л58-2017-0376_orig.jpg,Миска,миска,Керамика,ceramic,Фрагмент,fragment,rim,rim,False,False,False,False
ВО-1л58-2017-0393,ВО-1л58-2017-0393_orig.jpg,Изразец,изразец,Керамика,ceramic,Фрагмент,fragment,unknown,unknown,True,False,False,False
ВО-1л58-2017-0397,ВО-1л58-2017-0397_orig.jpg,Изразец,изразец,Керамика,ceramic,Фрагмент,fragment,unknown,unknown,True,False,False,False
ВО-1л58-2017-0418,ВО-1л58-2017-0418_orig.jpg,Тарелка,тарелка,Керамика,ceramic,Фрагмент,fragment,rim,rim,False,False,False,False
ВО-1л58-2017-0421,ВО-1л58-2017-0421_orig.jpg,Тарелка,тарелка,Фаянс,faience,Фрагмент,fragment,unknown,unknown,True,False,False,False
ВО-1л58-2017-0424,ВО-1л58-2017-0424_orig.jpg,Крышка,крышка,Фаянс,faience,Фрагмент,fragment,lid,lid,False,False,False,False
ВО-1л58-2017-0425,ВО-1л58-2017-0425_orig.jpg,Крышка,крышка,Фаянс,faience,Фрагмент,fragment,lid,lid,False,False,False,False
ВО-1л58-2017-0426,ВО-1л58-2017-0426_orig.jpg,Тарелка,тарелка,Фаянс,faience,Фрагмент,fragment,rim,rim,False,False,False,False
ВО-1л58-2017-0441,ВО-1л58-2017-0441_orig.jpg,Миска (?),миска,Керамика,ceramic,Фрагмент,fragment,rim,rim,False,False,True,False
ВО-1л58-2017-0447,ВО-1л58-2017-0447_orig.jpg,Изразец,изразец,Керамика,ceramic,Целый,whole,unknown,unknown,True,False,False,False
ВО-1л58-2017-0448,ВО-1л58-2017-0448_orig.jpg,Изразец,изразец,Керамика,ceramic,Целый,whole,unknown,unknown,True,False,False,False
ВО-1л58-2017-0475,ВО-1л58-2017-0475_orig.jpg,Изразец,изразец,Керамика,ceramic,Фрагмент,fragment,unknown,unknown,True,False,False,False
ВО-1л58-2017-0480,ВО-1л58-2017-0480_orig.jpg,Крышка,крышка,Фарфор,porcelain,Фрагмент,fragment,lid,lid,False,False,False,False
ВО-1л58-2017-0487,ВО-1л58-2017-0487_orig.jpg,Тарелка,тарелка,Фаянс,faience,Фрагмент,fragment,rim,rim,False,False,False,False
ВО-1л58-2017-0488,ВО-1л58-2017-0488_orig.jpg,Тарелка,тарелка,Фаянс,faience,Фрагмент,fragment,base,base,False,False,False,False
ВО-1л58-2017-0503,ВО-1л58-2017-0503_orig.jpg,Крышка,крышка,Фаянс,faience,Фрагмент,fragment,lid,lid,False,False,False,False
ВО-1л58-2017-0509,ВО-1л58-2017-0509_orig.jpg,Изразец,изразец,Керамика,ceramic,Фрагмент,fragment,unknown,unknown,True,False,False,False
ВО-1л58-2017-0522,ВО-1л58-2017-0522_orig.jpg,Тарелка,тарелка,Фаянс,faience,Фрагмент,fragment,base,base,False,False,False,False
ВО-1л58-2017-0523,ВО-1л58-2017-0523_orig.jpg,Изразец,изразец,Керамика,ceramic,Целый,whole,unknown,unknown,True,False,False,False
ВО-1л58-2017-0524,ВО-1л58-2017-0524_orig.jpg,Изразец,изразец,Керамика,ceramic,Целый,whole,unknown,unknown,True,False,False,False
ВО-1л58-2017-0525,ВО-1л58-2017-0525_orig.jpg,Изразец,изразец,Керамика,ceramic,Целый,whole,unknown,unknown,True,False,False,False
ВО-1л58-2017-0527,ВО-1л58-2017-0527_orig.jpg,Изразец,изразец,Керамика,ceramic,Фрагмент,fragment,unknown,unknown,True,False,False,False
ВО-1л58-2017-0528,ВО-1л58-2017-0528_orig.jpg,Изразец,изразец,Керамика,ceramic,Целый,whole,unknown,unknown,True,False,False,False
ВО-1л58-2017-0544,ВО-1л58-2017-0544_orig.jpg,Миска,миска,Керамика,ceramic,Фрагмент,fragment,rim,rim,False,False,False,False
ВО-1л58-2017-0547,ВО-1л58-2017-0547_orig.jpg,Тарелка,тарелка,Фаянс,faience,Фрагмент,fragment,rim,rim,False,False,False,False
ВО-1л58-2017-0551,ВО-1л58-2017-0551_orig.jpg,Изразец,изразец,Керамика,ceramic,Фрагмент,fragment,unknown,unknown,True,False,False,False
ВО-1л58-2017-0553,ВО-1л58-2017-0553_orig.jpg,Изразец,изразец,Керамика,ceramic,Фрагмент,fragment,unknown,unknown,True,False,False,False
ВО-1л58-2017-0554,ВО-1л58-2017-0554_orig.jpg,Изразец,изразец,Керамика,ceramic,Целый,whole,unknown,unknown,True,False,False,False
ВО-1л58-2017-0572,ВО-1л58-2017-0572_orig.jpg,Крышка,крышка,Керамика,ceramic,Фрагмент,fragment,lid,lid,False,False,False,False
ВО-1л58-2017-0573,ВО-1л58-2017-0573_orig.jpg,Тарелка,тарелка,Керамика,ceramic,Фрагмент,fragment,rim,rim,False,False,False,False
ВО-1л58-2017-0574,ВО-1л58-2017-0574_orig.jpg,Тарелка,тарелка,Фаянс,faience,Фрагмент,fragment,rim,rim,False,False,False,False
ВО-1л58-2017-0575,ВО-1л58-2017-0575_orig.jpg,Блюдце,блюдце,Фарфор,porcelain,Фрагмент,fragment,rim,rim,False,False,False,False
ВО-1л58-2017-0595,ВО-1л58-2017-0595_orig.jpg,Крышка,крышка,Керамика,ceramic,Фрагмент,fragment,lid,lid,False,False,False,False
ВО-1л58-2017-0596,ВО-1л58-2017-0596_orig.jpg,Крышка,крышка,Керамика,ceramic,Фрагмент,fragment,lid,lid,False,False,False,False
ВО-1л58-2017-0603,ВО-1л58-2017-0603_orig.jpg,Изразец,изразец,Керамика,ceramic,Фрагмент,fragment,unknown,unknown,True,False,False,False
ВО-1л58-2017-0604,ВО-1л58-2017-0604_orig.jpg,Изразец,изразец,Керамика,ceramic,Целый,whole,unknown,unknown,True,False,False,False
ВО-1л58-2017-0605,ВО-1л58-2017-0605_orig.jpg,Изразец,изразец,Керамика,ceramic,Целый,whole,unknown,unknown,True,False,False,False
ВО-1л58-2017-0606,ВО-1л58-2017-0606_orig.jpg,Изразец,изразец,Керамика,ceramic,Целый,whole,unknown,unknown,True,False,False,False
ВО-1л58-2017-0625,ВО-1л58-2017-0625_orig.jpg,Тарелка,тарелка,Фаянс,faience,Фрагмент,fragment,rim,rim,False,False,False,False
ВО-1л58-2017-0627,ВО-1л58-2017-0627_orig.jpg,Изразец,изразец,Керамика,ceramic,Фрагмент,fragment,unknown,unknown,True,False,False,False
ВО-1л58-2017-0631,ВО-1л58-2017-0631_orig.jpg,Изразец,изразец,Керамика,ceramic,Фрагмент,fragment,unknown,unknown,True,False,False,False
ВО-1л58-2017-0632,ВО-1л58-2017-0632_orig.jpg,Изразец,изразец,Керамика,ceramic,Фрагмент,fragment,unknown,unknown,True,False,False,False
ВО-1л58-2017-0633,ВО-1л58-2017-0633_orig.jpg,Изразец,изразец,Керамика,ceramic,Фрагмент,fragment,unknown,unknown,True,False,False,False
ВО-1л58-2017-0634,ВО-1л58-2017-0634_orig.jpg,Изразец,изразец,Керамика,ceramic,Фрагмент,fragment,unknown,unknown,True,False,False,False
ВО-1л58-2017-0635,ВО-1л58-2017-0635_orig.jpg,Изразец,изразец,Керамика,ceramic,Фрагмент,fragment,unknown,unknown,True,False,False,False
ВО-1л58-2017-0645,ВО-1л58-2017-0645_orig.jpg,Крышка,крышка,Керамика,ceramic,Фрагмент,fragment,lid,lid,False,False,False,False
ВО-1л58-2017-0673,ВО-1л58-2017-0673_orig.jpg,Миска,миска,Керамика,ceramic,Фрагмент,fragment,rim,rim,False,False,False,False
ВО-1л58-2017-0688,ВО-1л58-2017-0688_orig.jpg,Тарелка,тарелка,Фаянс,faience,Фрагмент,fragment,rim,rim,False,False,False,False
ВО-1л58-2017-0689,ВО-1л58-2017-0689_orig.jpg,Тарелка,тарелка,Фаянс,faience,Фрагмент,fragment,base,base,False,False,False,False
ВО-1л58-2017-0713,ВО-1л58-2017-0713_orig.jpg,Изразец,изразец,Керамика,ceramic,Фрагмент,fragment,unknown,unknown,True,False,False,False
ВО-1л58-2017-0714,ВО-1л58-2017-0714_orig.jpg,Изразец,изразец,Керамика,ceramic,Фрагмент,fragment,unknown,unknown,True,False,False,False
ВО-1л58-2017-0715,ВО-1л58-2017-0715_orig.jpg,Изразец,изразец,Керамика,ceramic,Фрагмент,fragment,unknown,unknown,True,False,False,False
ВО-1л58-2017-0716,ВО-1л58-2017-0716_orig.jpg,Изразец,изразец,Керамика,ceramic,Фрагмент,fragment,unknown,unknown,True,False,False,False
ВО-1л58-2017-0717,ВО-1л58-2017-0717_orig.jpg,Изразец,изразец,Керамика,ceramic,Фрагмент,fragment,unknown,unknown,True,False,False,False
ВО-1л58-2017-0718,ВО-1л58-2017-0718_orig.jpg,Изразец,изразец,Керамика,ceramic,Фрагмент,fragment,unknown,unknown,True,False,False,False
ВО-1л58-2017-0721,ВО-1л58-2017-0721_orig.jpg,Изразец,изразец,Керамика,ceramic,Целый,whole,unknown,unknown,True,False,False,False
ВО-1л58-2017-0722,ВО-1л58-2017-0722_orig.jpg,Плитка,плитка,Керамика,ceramic,Фрагмент,fragment,unknown,unknown,True,False,False,False
ВО-1л58-2017-0723,ВО-1л58-2017-0723_orig.jpg,Изразец,изразец,Керамика,ceramic,Фрагмент,fragment,unknown,unknown,True,False,False,False
ВО-1л58-2017-0724,ВО-1л58-2017-0724_orig.jpg,Изразец,изразец,Керамика,ceramic,Фрагмент,fragment,unknown,unknown,True,False,False,False
ВО-1л58-2017-0734,ВО-1л58-2017-0734_orig.jpg,Крышка,крышка,Керамика,ceramic,Фрагмент,fragment,lid,lid,False,False,False,False
ВО-1л58-2017-0735,ВО-1л58-2017-0735_orig.jpg,Тарелка,тарелка,Фаянс,faience,Фрагмент,fragment,rim,rim,False,False,False,False
ВО-1л58-2017-0736,ВО-1л58-2017-0736_orig.jpg,Блюдце,блюдце,Фарфор,porcelain,Фрагмент,fragment,base,base,False,False,False,False
ВО-1л58-2017-0743,ВО-1л58-2017-0743_orig.jpg,Тарелка,тарелка,Керамика,ceramic,Фрагмент,fragment,profile,profile,False,False,False,False
ВО-1л58-2017-0745,ВО-1л58-2017-0745_orig.jpg,Миска,миска,Керамика,ceramic,Фрагмент,fragment,rim,rim,False,False,False,False
ВО-1л58-2017-0746,ВО-1л58-2017-0746_orig.jpg,Крышка,крышка,Керамика,ceramic,Фрагмент,fragment,lid,lid,False,False,False,False
ВО-1л58-2017-0753,ВО-1л58-2017-0753_orig.jpg,Миска (?),миска,Фаянс,faience,Фрагмент,fragment,rim,rim,False,False,True,False
ВО-1л58-2017-0754,ВО-1л58-2017-0754_orig.jpg,Изразец,изразец,Керамика,ceramic,Фрагмент,fragment,unknown,unknown,True,False,False,False
ВО-1л58-2017-0767,ВО-1л58-2017-0767_orig.jpg,Изразец,изразец,Керамика,ceramic,Целый,whole,unknown,unknown,True,False,False,False
ВО-1л58-2017-0768,ВО-1л58-2017-0768_orig.jpg,Изразец,изразец,Керамика,ceramic,Фрагмент,fragment,unknown,unknown,True,False,False,False
